"OBJECTID","CMP_ID","CFRAG1","CFRAG2","DEPTH","RESTR_TYPE","AWHC"
18279,95701702,"B","B","4","CT","2"
18280,95701703,"C","D","3","LI","1"
18281,95701704,"B","A","4","CT","3"
18282,95701705,"-","-","-","-","-"
18283,95701706,"A","A","4","UN","2"
18284,95701707,"A","A","3","UN","3"
18285,95701708,"A","A","5","-","5"
18286,95701801,"C","C","4","LI","2"
18287,95701802,"B","B","4","CT","2"
18288,95701803,"-","-","-","-","-"
18289,95701804,"C","-","2","LI","1"
18290,95800101,"C","-","3","LI","2"
18291,95800102,"C","C","4","CT","2"
18292,95800103,"-","-","-","-","-"
18293,95800104,"B","D","2","OR","2"
18294,95800301,"C","C","4","DU","1"
18295,95800302,"A","A","5","-","2"
18296,95800303,"-","-","-","-","-"
18297,95800304,"C","-","3","LI","2"
18298,95800305,"B","B","4","DU","2"
18299,95800601,"C","C","4","CT","2"
18300,95800602,"-","-","-","-","-"
18301,95800603,"C","-","3","LI","2"
18302,95800604,"C","C","4","DU","1"
18303,95800901,"C","C","3","DU","5"
18304,95800902,"B","B","5","DU","5"
18305,95800903,"B","B","5","-","3"
18306,95800904,"C","C","4","LI","3"
18307,95801101,"B","D","2","OR","2"
18308,95801102,"A","A","5","-","2"
18309,95801103,"C","C","4","DU","1"
18310,95801104,"B","B","5","-","3"
18311,95900101,"B","B","4","DU","2"
18312,95900102,"C","-","3","LI","2"
18313,95900103,"B","D","2","OR","2"
18314,95900104,"B","B","5","DU","5"
18315,95900201,"C","C","4","DU","1"
18316,95900202,"B","B","3","DU","2"
18317,95900203,"A","A","2","UN","2"
18318,95900204,"A","A","3","UN","3"
18319,95900205,"A","A","5","-","4"
18320,95900401,"A","A","5","SA","4"
18321,95900402,"A","A","5","SA","5"
18322,95900403,"-","-","-","SA","-"
18323,95900404,"A","A","5","SA","5"
18324,95900501,"C","-","3","LI","2"
18325,95900502,"B","B","4","DU","2"
18326,95900503,"C","C","3","DU","5"
18327,95900504,"B","C","5","-","3"
18328,95900505,"C","-","1","LI","2"
18329,95900506,"B","B","4","DU","4"
18330,95900507,"B","C","5","DU","3"
18331,95900601,"A","A","5","SA","5"
18332,95900602,"A","A","5","-","5"
18333,95900603,"A","A","5","SA","5"
18334,95900604,"A","A","5","-","5"
18335,95900605,"A","A","5","-","5"
18336,95900606,"A","A","5","-","5"
18337,95900701,"A","A","5","-","5"
18338,95900702,"A","A","5","-","5"
18339,95900703,"A","A","5","-","5"
18340,95900704,"A","A","5","-","5"
18341,95900705,"-","-","-","-","-"
18342,95900706,"C","-","3","LI","2"
18343,95900707,"A","A","5","-","4"
18344,95900801,"A","A","5","-","5"
18345,95900802,"A","A","5","-","5"
18346,95900803,"A","A","5","-","5"
18347,95900804,"A","A","5","-","5"
18348,95900805,"A","A","5","-","4"
18349,95900806,"A","A","5","-","5"
18350,95900807,"A","A","5","-","4"
18351,95900901,"A","A","5","-","4"
18352,95900902,"A","A","5","-","4"
18353,95900903,"C","C","5","-","1"
18354,95900904,"A","A","5","-","5"
18355,95900905,"A","A","5","-","5"
18356,95900906,"A","A","5","-","5"
18357,95900907,"A","A","3","UN","3"
18358,95900908,"A","A","5","-","5"
18359,95900909,"A","A","5","-","3"
18360,95900910,"A","A","3","UN","4"
18361,95901001,"C","C","4","DU","1"
18362,95901002,"A","A","5","-","5"
18363,95901003,"C","C","5","-","1"
18364,95901004,"A","A","5","-","4"
18365,95901005,"A","A","5","-","2"
18366,95901006,"A","A","3","UN","3"
18367,95901007,"B","B","5","-","2"
18368,95901008,"A","A","1","OR","1"
18369,95901101,"A","A","5","-","5"
18370,95901102,"A","A","5","-","5"
18371,95901103,"A","A","5","-","5"
18372,95901201,"A","A","5","SA","5"
18373,95901202,"A","A","5","-","5"
18374,95901203,"-","-","-","SA","-"
18375,95901204,"C","C","4","DU","1"
18376,95901205,"A","A","5","SA","4"
18377,95901206,"A","A","5","SA","5"
18378,95901301,"A","A","3","UN","3"
18379,95901302,"A","A","2","UN","2"
18380,95901303,"A","A","2","UN","2"
18381,95901304,"A","A","5","-","2"
18382,95901305,"B","B","4","DU","2"
18383,95901306,"C","C","5","-","2"
18384,95901307,"A","A","5","-","5"
18385,95901308,"B","C","4","DU","2"
18386,95901401,"A","A","5","-","5"
18387,95901402,"A","A","5","-","5"
18388,95901403,"A","A","5","-","5"
18389,95901404,"A","A","5","SA","4"
18390,95901405,"A","A","5","SA","5"
18391,95901406,"A","A","5","-","5"
18392,95901501,"A","A","3","UN","3"
18393,95901502,"A","A","2","UN","2"
18394,95901503,"A","A","2","UN","2"
18395,95901504,"C","C","5","-","1"
18396,95901601,"A","A","3","UN","3"
18397,95901602,"D","D","5","-","1"
18398,95901603,"A","A","5","-","3"
18399,95901604,"A","A","5","-","5"
18400,95901605,"A","A","2","UN","2"
18401,95901606,"B","C","5","-","3"
18402,95901701,"B","C","5","-","2"
18403,95901702,"C","D","5","-","2"
18404,95901703,"D","D","5","-","1"
18405,95901704,"B","C","5","-","3"
18406,95901801,"A","C","2","CT","2"
18407,95901802,"A","B","5","-","3"
18408,95901803,"A","C","2","CT","2"
18409,95901804,"A","B","5","-","4"
18410,95901805,"A","A","4","CT","4"
18411,95901806,"A","A","4","CT","4"
18412,95901807,"A","A","3","CT","3"
18413,95901808,"A","A","5","-","5"
18414,95901809,"A","A","4","UN","3"
18415,95901901,"A","A","5","-","5"
18416,95901902,"A","A","5","-","4"
18417,95901903,"A","A","5","-","3"
18418,95901904,"A","A","5","-","3"
18419,95901905,"A","A","5","-","5"
18420,95901906,"A","A","5","-","4"
18421,95901907,"A","A","5","-","4"
18422,95902001,"A","B","5","-","3"
18423,95902002,"A","B","5","-","4"
18424,95902003,"C","C","5","-","1"
18425,95902004,"A","A","4","CT","4"
18426,95902005,"A","A","3","CT","3"
18427,95902006,"A","C","2","CT","2"
18428,95902101,"B","B","4","DU","4"
18429,95902102,"C","-","3","LI","2"
18430,95902103,"C","D","5","-","2"
18431,95902104,"A","C","2","CT","2"
18432,95902105,"C","-","1","LI","2"
18433,95902106,"A","B","5","-","4"
18434,95902201,"A","A","1","UN","2"
18435,95902202,"A","A","5","-","4"
18436,95902203,"A","A","3","UN","3"
18437,95902204,"A","A","5","-","5"
18438,95902205,"A","A","5","-","5"
18439,95902206,"A","A","5","-","5"
18440,95902207,"A","A","4","CT","4"
18441,95902208,"A","A","5","-","5"
18442,95902209,"A","A","5","-","5"
18443,95902301,"A","C","2","CT","2"
18444,95902302,"A","A","4","CT","4"
18445,95902303,"C","D","5","LI","2"
18446,95902304,"C","-","3","LI","2"
18447,95902305,"A","B","5","-","4"
18448,95902401,"A","A","5","-","5"
18449,95902402,"A","A","5","-","5"
18450,95902403,"C","C","5","-","2"
18451,95902404,"A","A","5","-","5"
18452,95902405,"A","A","5","-","3"
18453,95902406,"A","A","5","-","4"
18454,95902407,"A","A","5","-","5"
18455,95902408,"A","A","4","UN","4"
18456,95902409,"A","A","5","-","4"
18457,95902501,"A","A","5","-","2"
18458,95902502,"A","A","5","-","4"
18459,95902503,"A","A","5","-","4"
18460,95902504,"A","A","3","UN","3"
18461,95902505,"A","A","5","-","5"
18462,95902601,"A","A","5","-","5"
18463,95902602,"A","A","5","-","5"
18464,95902603,"A","A","5","-","5"
18465,95902604,"A","A","3","UN","3"
18466,95902605,"A","A","5","-","5"
18467,95902701,"A","C","2","CT","2"
18468,95902702,"C","-","3","LI","2"
18469,95902703,"C","D","5","LI","2"
18470,95902704,"A","A","4","CT","4"
18471,95902801,"A","B","5","-","3"
18472,95902802,"A","C","2","CT","2"
18473,95902803,"C","C","5","-","1"
18474,95902804,"C","C","5","-","2"
18475,95902805,"C","-","3","LI","2"
18476,95902806,"D","D","5","-","1"
18477,95902807,"A","B","5","-","4"
18478,95902808,"A","A","4","CT","4"
18479,96000101,"C","C","5","-","2"
18480,96000102,"D","D","5","-","1"
18481,96000103,"A","B","5","-","3"
18482,96202101,"C","C","5","CT","3"
18483,96202102,"B","C","3","CT","3"
18484,96202103,"B","C","5","CT","3"
18485,96202104,"B","C","5","CT","2"
18486,96202105,"B","C","3","LI","2"
18487,96202106,"B","-","2","LI","2"
18488,96202107,"C","C","5","-","2"
18489,96801301,"A","A","5","-","3"
18490,96801302,"C","C","5","-","2"
18491,96801303,"A","A","5","-","4"
18492,96900101,"C","C","5","-","3"
18493,96900102,"C","C","4","LI","3"
18494,96900103,"D","D","5","-","1"
18495,96900104,"A","A","5","-","5"
18496,96900401,"A","A","5","-","4"
18497,96900402,"D","D","5","-","1"
18498,96900403,"A","A","5","-","5"
18499,96900601,"C","C","5","-","3"
18500,96900602,"C","C","4","LI","3"
18501,96900603,"B","B","5","-","4"
18502,96900604,"A","A","5","-","5"
18503,96900701,"A","A","5","-","4"
18504,96900702,"D","D","5","-","1"
18505,96900703,"A","A","5","-","5"
18506,96900801,"C","C","5","-","3"
18507,96900802,"C","C","4","LI","3"
18508,96900803,"D","D","5","-","1"
18509,96901201,"A","A","5","-","3"
18510,96901202,"A","A","5","-","2"
18511,96901203,"B","C","3","CT","1"
18512,96901204,"A","A","5","-","5"
18513,96901301,"B","B","5","-","3"
18514,96901302,"A","-","2","LI","2"
18515,96901303,"C","C","5","-","3"
18516,96901304,"C","C","4","LI","3"
18517,96901401,"A","-","2","LI","2"
18518,96901402,"A","B","4","LI","3"
18519,96901403,"B","B","3","CT","2"
18520,96901601,"A","A","5","-","3"
18521,96901602,"A","A","5","-","3"
18522,96901603,"B","B","5","-","4"
18523,96901604,"A","A","5","-","5"
18524,96901605,"D","D","5","-","1"
18525,96901901,"B","B","5","-","3"
18526,96901902,"C","C","5","-","3"
18527,96901903,"A","B","4","LI","3"
18528,97000401,"A","A","5","-","4"
18529,97000402,"D","D","5","-","1"
18530,97100101,"C","C","4","CT","2"
18531,97100102,"B","C","5","CT","2"
18532,97100103,"B","C","5","-","2"
18533,97100104,"B","C","5","CT","3"
18534,97100105,"C","C","5","-","2"
18535,97100106,"C","-","2","LI","2"
18536,97100107,"A","A","5","-","4"
18537,97200101,"C","C","4","CT","2"
18538,97200102,"C","D","5","-","1"
18539,97200103,"A","A","3","UN","4"
18540,97200104,"B","C","5","-","2"
18541,97200105,"C","C","5","CT","3"
18542,97200106,"A","A","5","-","4"
18543,97200201,"C","C","5","-","2"
18544,97200202,"B","C","3","LI","2"
18545,97200203,"C","C","4","CT","2"
18546,97200204,"C","C","5","-","2"
18547,97200205,"B","C","5","CT","2"
18548,97200206,"C","-","2","LI","2"
18549,97200207,"C","C","5","CT","3"
18550,97200208,"B","C","5","CT","3"
18551,97200209,"B","C","5","-","2"
18552,97200210,"A","A","5","-","4"
18553,97200301,"C","C","4","CT","2"
18554,97200302,"B","C","5","CT","3"
18555,97200303,"C","C","5","-","2"
18556,97200304,"C","D","5","-","1"
18557,97200305,"C","C","4","LI","2"
18558,97200401,"C","C","4","CT","2"
18559,97200402,"B","C","5","CT","2"
18560,97200403,"A","A","5","-","5"
18561,97200404,"B","C","5","CT","3"
18562,97200405,"C","C","5","-","2"
18563,97200406,"C","-","2","LI","2"
18564,97200407,"C","C","4","LI","2"
18565,97200501,"A","A","5","-","4"
18566,97200502,"A","A","3","UN","4"
18567,97200503,"A","A","3","CT","3"
18568,97200504,"C","C","4","CT","2"
18569,97200505,"B","C","5","CT","3"
18570,97200506,"B","B","5","-","2"
18571,97200507,"C","D","5","-","1"
18572,97200508,"B","C","5","-","2"
18573,97200601,"C","-","2","LI","2"
18574,97200602,"C","C","5","CT","3"
18575,97200603,"C","-","2","LI","2"
18576,97200604,"B","C","3","LI","2"
18577,97200605,"B","C","5","CT","2"
18578,97200606,"B","C","5","CT","3"
18579,97200607,"C","C","5","-","2"
18580,97200608,"C","C","5","-","2"
18581,97200801,"C","C","4","CT","2"
18582,97200802,"C","C","4","LI","2"
18583,97200803,"B","C","5","CT","2"
18584,97200804,"B","B","5","-","2"
18585,97201001,"C","C","4","CT","2"
18586,97201002,"B","C","5","CT","3"
18587,97201003,"C","C","4","LI","2"
18588,97201004,"A","A","5","-","4"
18589,97201005,"C","D","5","-","1"
18590,97201006,"A","A","5","-","5"
18591,97201007,"A","A","5","-","5"
18592,97201301,"B","C","5","CT","2"
18593,97201302,"C","C","4","LI","2"
18594,97201303,"C","C","4","CT","2"
18595,97201304,"C","C","5","-","2"
18596,97201305,"C","C","4","LI","3"
18597,97201306,"A","A","5","-","4"
18598,97201307,"C","D","5","-","1"
18599,97201308,"A","A","5","-","5"
18600,97201401,"C","C","4","CT","2"
18601,97201402,"C","C","5","-","2"
18602,97201403,"C","C","4","LI","2"
18603,97201404,"B","C","5","CT","3"
18604,97201405,"C","C","5","-","1"
18605,97201701,"C","C","4","CT","2"
18606,97201702,"C","C","5","-","2"
18607,97201703,"C","C","3","LI","2"
18608,97201704,"C","C","4","LI","3"
18609,97201705,"C","C","4","LI","2"
18610,97201706,"A","A","5","-","5"
18611,97201707,"B","B","5","-","2"
18612,97201801,"C","C","4","CT","2"
18613,97201802,"B","C","5","CT","2"
18614,97201803,"C","C","4","LI","2"
18615,97201804,"C","D","5","-","1"
18616,97201805,"A","A","5","-","5"
18617,97201806,"B","C","5","CT","3"
18618,97202201,"A","A","3","UN","4"
18619,97202202,"C","C","4","CT","2"
18620,97202203,"A","A","5","-","5"
18621,97202204,"C","C","3","LI","2"
18622,97202205,"B","B","5","-","2"
18623,97202206,"A","A","5","-","4"
18624,97202207,"C","C","4","LI","2"
18625,97202601,"C","C","4","CT","2"
18626,97202602,"C","C","4","LI","3"
18627,97202603,"B","C","5","CT","2"
18628,97202604,"A","A","5","-","5"
18629,97202801,"A","A","3","UN","4"
18630,97202802,"C","C","4","CT","2"
18631,97202803,"A","A","5","-","5"
18632,97202804,"A","A","5","-","5"
18633,97202805,"B","B","5","-","2"
18634,97202806,"A","A","5","-","4"
18635,97202901,"A","A","5","-","5"
18636,97202902,"A","A","3","UN","4"
18637,97202903,"A","A","5","-","5"
18638,97202904,"A","A","5","-","5"
18639,97202905,"C","C","5","CT","1"
18640,97202906,"B","B","5","-","2"
18641,97202907,"A","A","5","-","4"
18642,97202908,"A","A","5","-","4"
18643,97203301,"A","A","5","-","5"
18644,97203302,"A","A","5","-","4"
18645,97203303,"B","B","5","-","2"
18646,97203304,"C","C","4","CT","2"
18647,97203305,"A","A","5","-","5"
18648,97203306,"C","C","4","LI","3"
18649,97301401,"B","C","5","CT","2"
18650,97301402,"C","C","4","CT","2"
18651,97301403,"C","C","5","CT","2"
18652,97301404,"C","C","4","LI","2"
18653,97301405,"A","A","5","-","5"
18654,97301406,"A","A","5","-","4"
18655,97402701,"B","C","5","CT","2"
18656,97402702,"A","A","3","UN","4"
18657,97402703,"C","C","4","CT","2"
18658,97402704,"C","C","5","-","2"
18659,97402705,"A","A","5","-","4"
18660,97402706,"A","A","3","UN","4"
18661,97402707,"C","D","5","-","1"
18662,97403401,"B","B","5","CT","3"
18663,97403402,"C","C","4","CT","2"
18664,97403403,"C","D","5","-","1"
18665,97403404,"C","C","5","-","2"
18666,97403405,"A","A","5","-","5"
18667,97403501,"A","A","5","-","3"
18668,97403502,"C","C","4","CT","2"
18669,97403503,"A","A","5","-","5"
18670,97403504,"A","A","5","-","5"
18671,97403701,"C","C","2","CT","1"
18672,97403702,"C","C","4","CT","2"
18673,97403703,"C","C","4","LI","2"
18674,97403704,"C","D","5","-","1"
18675,97403705,"B","C","2","CT","2"
18676,97403801,"C","C","4","CT","2"
18677,97403802,"C","D","5","-","1"
18678,97403803,"B","C","5","CT","2"
18679,97403804,"C","C","5","-","3"
18680,97403805,"A","A","5","-","5"
18681,97403901,"C","C","4","CT","2"
18682,97403902,"C","C","4","LI","2"
18683,97403903,"C","D","5","-","1"
18684,97403904,"B","C","5","CT","2"
18685,97403905,"C","C","5","-","2"
18686,97403906,"C","C","2","CT","1"
18687,97404001,"B","C","5","CT","2"
18688,97404002,"B","C","5","-","2"
18689,97404003,"C","D","5","-","1"
18690,97404004,"C","D","5","-","1"
18691,97600101,"B","C","5","CT","2"
18692,97600102,"B","C","5","-","2"
18693,97600103,"C","C","5","-","3"
18694,97600104,"B","C","5","CT","3"
18695,97600105,"C","C","5","-","2"
18696,97600106,"C","D","5","-","1"
18697,97600201,"C","C","5","-","3"
18698,97600202,"C","D","5","-","1"
18699,97600203,"A","A","5","-","5"
18700,97600401,"B","C","3","CT","3"
18701,97600402,"B","C","5","CT","2"
18702,97600501,"B","C","5","CT","3"
18703,97600502,"B","C","5","-","3"
18704,97600503,"A","A","5","-","5"
18705,97600504,"C","C","5","-","2"
18706,97600505,"B","B","4","CT","2"
18707,97600801,"B","C","5","-","3"
18708,97600802,"B","B","3","CT","3"
18709,97600803,"B","B","4","CT","3"
18710,97600804,"B","B","5","CT","4"
18711,97600805,"A","A","5","-","5"
18712,97600806,"A","A","5","-","5"
18713,97601101,"B","B","5","CT","4"
18714,97601102,"B","B","3","CT","3"
18715,97601103,"C","C","5","-","3"
18716,97601104,"C","C","5","-","3"
18717,97601105,"B","C","5","-","3"
18718,97601201,"B","B","4","CT","3"
18719,97601202,"B","B","3","CT","3"
18720,97601203,"C","D","5","-","1"
18721,97601204,"A","A","5","-","5"
18722,97601205,"C","C","5","-","2"
18723,97601301,"A","A","5","-","5"
18724,97601302,"B","C","5","-","2"
18725,97601303,"B","C","2","CT","1"
18726,97601304,"A","A","5","-","5"
18727,97601401,"B","C","2","CT","1"
18728,97601402,"A","A","5","CT","4"
18729,97601403,"C","C","5","LI","2"
18730,97601404,"B","B","3","CT","2"
18731,97601405,"B","C","5","-","2"
18732,97601406,"B","C","4","CT","3"
18733,97601407,"C","C","5","-","2"
18734,97601501,"B","C","2","CT","1"
18735,97601502,"B","B","3","CT","2"
18736,97601503,"C","C","5","-","2"
18737,97601504,"C","C","5","-","2"
18738,97601505,"B","C","4","CT","3"
18739,97601506,"A","A","5","-","5"
18740,97601601,"B","C","2","CT","1"
18741,97601602,"A","A","5","-","5"
18742,97601603,"A","A","5","-","2"
18743,97601604,"A","A","5","-","5"
18744,97601605,"C","C","5","-","2"
18745,97601606,"C","C","5","-","2"
18746,97601701,"A","A","5","-","5"
18747,97601702,"B","C","2","CT","1"
18748,97601703,"B","C","5","-","2"
18749,97601704,"A","A","5","-","5"
18750,97601705,"A","A","5","-","5"
18751,97601901,"A","A","5","CT","4"
18752,97601902,"B","C","2","CT","1"
18753,97601903,"C","C","5","LI","2"
18754,97601904,"A","A","5","-","5"
18755,97700601,"A","A","5","-","5"
18756,97700602,"C","C","5","-","2"
18757,97700603,"A","A","5","-","5"
18758,97701001,"C","C","5","-","2"
18759,97701002,"A","A","5","-","4"
18760,97701003,"C","C","5","-","2"
18761,97701004,"A","A","5","-","5"
18762,97701005,"A","A","2","UN","2"
18763,97701006,"B","C","5","CT","3"
18764,97701007,"B","B","4","CT","2"
18765,97701008,"B","C","5","-","2"
18766,97701009,"B","B","5","-","3"
18767,97701501,"A","A","2","UN","2"
18768,97701502,"B","C","2","CT","2"
18769,97701503,"B","C","5","CT","3"
18770,97701504,"B","B","4","CT","2"
18771,97701505,"A","A","5","-","4"
18772,97701506,"B","C","5","-","2"
18773,97800101,"B","C","5","-","2"
18774,97800102,"C","B","2","CT","1"
18775,97800103,"C","C","5","-","3"
18776,97800104,"B","B","5","-","2"
18777,97800105,"C","C","5","-","2"
18778,97800106,"B","C","5","CT","3"
18779,97800107,"B","B","4","CT","2"
18780,97800108,"B","-","2","LI","2"
18781,97800201,"C","C","5","-","2"
18782,97800202,"C","D","5","-","1"
18783,97800203,"A","A","5","-","5"
18784,97800204,"C","C","5","-","2"
18785,97800205,"C","C","5","-","2"
18786,97800401,"B","C","5","CT","3"
18787,97800402,"C","B","2","CT","1"
18788,97800403,"C","C","5","-","2"
18789,97800404,"C","C","5","-","3"
18790,97800601,"B","B","4","CT","2"
18791,97800602,"B","C","5","CT","3"
18792,97800603,"C","B","2","CT","1"
18793,97800604,"B","B","4","CT","2"
