"OBJECTID","LF_ID","POLY_ID","LF_TYPE","LF_SLOPE","LF_EXTENT"
4967,"828009ID",828009,"I","D",100
4968,"828010UB",828010,"U","B",100
4969,"828011HB",828011,"H","B",100
4970,"828012UB",828012,"U","B",100
4971,"828013UA",828013,"U","A",100
4972,"828014IB",828014,"I","B",100
4973,"828015ID",828015,"I","D",100
4974,"828016UB",828016,"U","B",100
4975,"828017UA",828017,"U","A",100
4976,"828018UB",828018,"U","B",100
4977,"828019MB",828019,"M","B",100
4978,"828020UA",828020,"U","A",50
4979,"828020UB",828020,"U","B",50
4980,"828021RB",828021,"R","B",100
4981,"829001ID",829001,"I","D",100
4982,"829002UA",829002,"U","A",100
4983,"829003UA",829003,"U","A",100
4984,"829004RA",829004,"R","A",20
4985,"829004UA",829004,"U","A",80
4986,"829005UA",829005,"U","A",100
4987,"830001HB",830001,"H","B",65
4988,"830001HB",830001,"H","B",19
4989,"830001UA",830001,"U","A",16
4990,"830002HB",830002,"H","B",52
4991,"830002IC",830002,"I","C",48
4992,"830003HB",830003,"H","B",67
4993,"830003HC",830003,"H","C",33
4994,"830004HB",830004,"H","B",11
4995,"830004HB",830004,"H","B",24
4996,"830004HC",830004,"H","C",65
4997,"830005HB",830005,"H","B",28
4998,"830005UA",830005,"U","A",72
4999,"830006HB",830006,"H","B",35
5000,"830006HC",830006,"H","C",53
5001,"830006RD",830006,"R","D",12
5002,"830007HA",830007,"H","A",28
5003,"830007HB",830007,"H","B",65
5004,"830007UA",830007,"U","A",7
5005,"830008IC",830008,"I","C",25
5006,"830008ID",830008,"I","D",55
5007,"830008UA",830008,"U","A",20
5008,"830009HB",830009,"H","B",55
5009,"830009UA",830009,"U","A",45
5010,"830010HC",830010,"H","C",85
5011,"830010ID",830010,"I","D",15
5012,"830011HC",830011,"H","C",68
5013,"830011HD",830011,"H","D",15
5014,"830011IC",830011,"I","C",17
5015,"830012HB",830012,"H","B",30
5016,"830012UA",830012,"U","A",30
5017,"830012UA",830012,"U","A",40
5018,"830013UA",830013,"U","A",100
5019,"830014HC",830014,"H","C",70
5020,"830014IB",830014,"I","B",30
5021,"830015HB",830015,"H","B",100
5022,"830016HC",830016,"H","C",14
5023,"830016HD",830016,"H","D",86
5024,"830017HA",830017,"H","A",33
5025,"830017HB",830017,"H","B",50
5026,"830017RB",830017,"R","B",10
5027,"830017UA",830017,"U","A",7
5028,"830018HC",830018,"H","C",67
5029,"830018IB",830018,"I","B",17
5030,"830018ID",830018,"I","D",16
5031,"830019HD",830019,"H","D",46
5032,"830019HD",830019,"H","D",54
5033,"830020HC",830020,"H","C",25
5034,"830020HD",830020,"H","D",75
5035,"830021IB",830021,"I","B",19
5036,"830021IC",830021,"I","C",52
5037,"830021ID",830021,"I","D",29
5038,"830022IB",830022,"I","B",55
5039,"830022IB",830022,"I","B",15
5040,"830022IC",830022,"I","C",30
5041,"831001HA",831001,"H","A",45
5042,"831001HC",831001,"H","C",30
5043,"831001IB",831001,"I","B",25
5044,"831002HC",831002,"H","C",36
5045,"831002HD",831002,"H","D",64
5046,"831003HA",831003,"H","A",26
5047,"831003HB",831003,"H","B",64
5048,"831003HC",831003,"H","C",10
5049,"832001ID",832001,"I","D",10
5050,"832001UB",832001,"U","B",35
5051,"832001UB",832001,"U","B",55
5052,"832002HB",832002,"H","B",84
5053,"832002HD",832002,"H","D",16
5054,"832003UA",832003,"U","A",34
5055,"832003UA",832003,"U","A",66
5056,"832004IB",832004,"I","B",24
5057,"832004ID",832004,"I","D",26
5058,"832004ID",832004,"I","D",27
5059,"832004UA",832004,"U","A",23
5060,"832005HD",832005,"H","D",37
5061,"832005UB",832005,"U","B",21
5062,"832005UB",832005,"U","B",42
5063,"832006HC",832006,"H","C",24
5064,"832006UB",832006,"U","B",76
5065,"832007IB",832007,"I","B",85
5066,"832007ID",832007,"I","D",15
5067,"832008IB",832008,"I","B",37
5068,"832008ID",832008,"I","D",28
5069,"832008ID",832008,"I","D",35
5070,"832009IB",832009,"I","B",57
5071,"832009ID",832009,"I","D",43
5072,"832010IB",832010,"I","B",10
5073,"832010IC",832010,"I","C",68
5074,"832010ID",832010,"I","D",22
5075,"832011IB",832011,"I","B",33
5076,"832011ID",832011,"I","D",67
5077,"832012IB",832012,"I","B",53
5078,"832012IC",832012,"I","C",10
5079,"832012ID",832012,"I","D",37
5080,"832013IB",832013,"I","B",52
5081,"832013ID",832013,"I","D",48
5082,"832014IA",832014,"I","A",56
5083,"832014IB",832014,"I","B",44
5084,"832015IB",832015,"I","B",42
5085,"832015ID",832015,"I","D",39
5086,"832015UA",832015,"U","A",19
5087,"832016IB",832016,"I","B",47
5088,"832016UA",832016,"U","A",53
5089,"832017IB",832017,"I","B",43
5090,"832017ID",832017,"I","D",17
5091,"832017UA",832017,"U","A",40
5092,"832018IA",832018,"I","A",21
5093,"832018IB",832018,"I","B",15
5094,"832018UA",832018,"U","A",64
5095,"832019IB",832019,"I","B",83
5096,"832019ID",832019,"I","D",17
5097,"832020IA",832020,"I","A",79
5098,"832020IC",832020,"I","C",21
5099,"832021IC",832021,"I","C",15
5100,"832021ID",832021,"I","D",85
5101,"833001UA",833001,"U","A",34
5102,"833001UB",833001,"U","B",19
5103,"833001UB",833001,"U","B",47
5104,"833002HB",833002,"H","B",60
5105,"833002HD",833002,"H","D",40
5106,"833003UA",833003,"U","A",100
5107,"833004UA",833004,"U","A",100
5108,"833005IC",833005,"I","C",20
5109,"833005MB",833005,"M","B",80
5110,"833006MB",833006,"M","B",34
5111,"833006UA",833006,"U","A",43
5112,"833006UB",833006,"U","B",23
5113,"833007IE",833007,"I","E",100
5114,"833008IB",833008,"I","B",100
5115,"833009MB",833009,"M","B",100
5116,"833010MB",833010,"M","B",100
5117,"833011MB",833011,"M","B",100
5118,"834001UA",834001,"U","A",51
5119,"834001UB",834001,"U","B",49
5120,"834002HB",834002,"H","B",57
5121,"834002HD",834002,"H","D",15
5122,"834002UA",834002,"U","A",28
5123,"834003UA",834003,"U","A",42
5124,"834003UB",834003,"U","B",58
5125,"834004UA",834004,"U","A",42
5126,"834004UB",834004,"U","B",58
5127,"835001HD",835001,"H","D",31
5128,"835001UB",835001,"U","B",69
5129,"836001IC",836001,"I","C",100
5130,"837001UA",837001,"U","A",18
5131,"837001UB",837001,"U","B",39
5132,"837001UB",837001,"U","B",43
5133,"837002IB",837002,"I","B",12
5134,"837002IB",837002,"I","B",61
5135,"837002IB",837002,"I","B",27
5136,"837003IB",837003,"I","B",19
5137,"837003IC",837003,"I","C",17
5138,"837003ID",837003,"I","D",64
5139,"837004IB",837004,"I","B",2
5140,"837004IB",837004,"I","B",96
5141,"837004UA",837004,"U","A",2
5142,"837005IB",837005,"I","B",38
5143,"837005UA",837005,"U","A",23
5144,"837005UB",837005,"U","B",39
5145,"838001HC",838001,"H","C",10
5146,"838001UA",838001,"U","A",31
5147,"838001UB",838001,"U","B",15
5148,"838001UB",838001,"U","B",44
5149,"838002UB",838002,"U","B",48
5150,"838002UB",838002,"U","B",52
5151,"838003HC",838003,"H","C",47
5152,"838003ID",838003,"I","D",53
5153,"838004HB",838004,"H","B",17
5154,"838004IC",838004,"I","C",21
5155,"838004UB",838004,"U","B",48
5156,"838004UB",838004,"U","B",14
5157,"838005IB",838005,"I","B",44
5158,"838005ID",838005,"I","D",16
5159,"838005UA",838005,"U","A",40
5160,"838006IB",838006,"I","B",58
5161,"838006UB",838006,"U","B",42
5162,"838007HB",838007,"H","B",55
5163,"838007UA",838007,"U","A",45
5164,"838008HB",838008,"H","B",89
5165,"838008ID",838008,"I","D",11
5166,"838009UA",838009,"U","A",44
5167,"838009UB",838009,"U","B",30
5168,"838009UB",838009,"U","B",26
5169,"838010HC",838010,"H","C",20
5170,"838010UB",838010,"U","B",80
5171,"838011HC",838011,"H","C",1
5172,"838011HD",838011,"H","D",2
5173,"838011IC",838011,"I","C",96
5174,"838011UB",838011,"U","B",1
5175,"838012HB",838012,"H","B",5
5176,"838012HD",838012,"H","D",3
5177,"838012ID",838012,"I","D",83
5178,"838012UA",838012,"U","A",6
5179,"838012UA",838012,"U","A",3
5180,"838013IB",838013,"I","B",68
5181,"838013ID",838013,"I","D",32
5182,"838014ID",838014,"I","D",44
5183,"838014ID",838014,"I","D",18
5184,"838014ID",838014,"I","D",19
5185,"838014UA",838014,"U","A",19
5186,"838015IA",838015,"I","A",22
5187,"838015ID",838015,"I","D",78
5188,"838016UA",838016,"U","A",11
5189,"838016UA",838016,"U","A",87
5190,"838016UB",838016,"U","B",2
5191,"838017HD",838017,"H","D",7
5192,"838017IC",838017,"I","C",69
5193,"838017UA",838017,"U","A",5
5194,"838017UB",838017,"U","B",19
5195,"839001IE",839001,"I","E",4
5196,"839001LA",839001,"L","A",26
5197,"839001UA",839001,"U","A",70
5198,"839002IE",839002,"I","E",6
5199,"839002LA",839002,"L","A",17
5200,"839002RB",839002,"R","B",5
5201,"839002UA",839002,"U","A",72
5202,"840001LA",840001,"L","A",77
5203,"840001RB",840001,"R","B",3
5204,"840001UA",840001,"U","A",20
5205,"840002LA",840002,"L","A",28
5206,"840002RB",840002,"R","B",7
5207,"840002UA",840002,"U","A",65
5208,"840003LA",840003,"L","A",80
5209,"840003RB",840003,"R","B",6
5210,"840003UA",840003,"U","A",14
5211,"841001LA",841001,"L","A",10
5212,"841001RA",841001,"R","A",90
5213,"841002LA",841002,"L","A",7
5214,"841002RA",841002,"R","A",90
5215,"841002RB",841002,"R","B",3
5216,"843001LA",843001,"L","A",92
5217,"843001UA",843001,"U","A",8
5218,"843002LA",843002,"L","A",70
5219,"843002LA",843002,"L","A",30
5220,"843003LA",843003,"L","A",90
5221,"843003RA",843003,"R","A",10
5222,"843004LA",843004,"L","A",65
5223,"843004RA",843004,"R","A",30
5224,"843004UA",843004,"U","A",5
5225,"844001LA",844001,"L","A",60
5226,"844001RA",844001,"R","A",30
5227,"844001RB",844001,"R","B",10
5228,"844002LA",844002,"L","A",80
5229,"844002RA",844002,"R","A",13
5230,"844002RB",844002,"R","B",7
5231,"844003LA",844003,"L","A",55
5232,"844003RB",844003,"R","B",5
5233,"844003UA",844003,"U","A",40
5234,"846001LA",846001,"L","A",20
5235,"846001RA",846001,"R","A",80
5236,"846002LA",846002,"L","A",85
5237,"846002RA",846002,"R","A",15
5238,"846003LA",846003,"L","A",8
5239,"846003RA",846003,"R","A",92
5240,"846004LA",846004,"L","A",90
5241,"846004RA",846004,"R","A",10
5242,"846005LA",846005,"L","A",22
5243,"846005RA",846005,"R","A",78
5244,"847001LA",847001,"L","A",100
5245,"847002LA",847002,"L","A",100
5246,"847003LA",847003,"L","A",50
5247,"848001LA",848001,"L","A",80
5248,"848001LA",848001,"L","A",20
5249,"848002LA",848002,"L","A",100
5250,"849001LA",849001,"L","A",100
5251,"849002LA",849002,"L","A",100
5252,"849003LA",849003,"L","A",75
5253,"849003RA",849003,"R","A",25
5254,"849004LA",849004,"L","A",100
5255,"849005LA",849005,"L","A",100
5256,"849006LA",849006,"L","A",100
5257,"849007LA",849007,"L","A",100
5258,"849008LA",849008,"L","A",100
5259,"849009LA",849009,"L","A",98
5260,"849009UA",849009,"U","A",2
5261,"849010LA",849010,"L","A",100
5262,"850001IE",850001,"I","E",35
5263,"850001UA",850001,"U","A",65
5264,"850002HB",850002,"H","B",15
5265,"850002UA",850002,"U","A",85
5266,"850003HB",850003,"H","B",5
5267,"850003UA",850003,"U","A",95
5268,"850004LA",850004,"L","A",30
5269,"850004UA",850004,"U","A",70
5270,"850005UA",850005,"U","A",100
5271,"851001LA",851001,"L","A",96
5272,"851001RA",851001,"R","A",4
5273,"851002LA",851002,"L","A",100
5274,"851003LA",851003,"L","A",70
5275,"851003UA",851003,"U","A",30
5276,"852001LA",852001,"L","A",100
5277,"852002LA",852002,"L","A",93
5278,"852002UA",852002,"U","A",7
5279,"852003LA",852003,"L","A",90
5280,"852003RA",852003,"R","A",10
5281,"852004LA",852004,"L","A",65
5282,"852004LA",852004,"L","A",35
5283,"852005LA",852005,"L","A",93
5284,"852005UA",852005,"U","A",7
5285,"853001LA",853001,"L","A",94
5286,"853001UA",853001,"U","A",6
5287,"854001HB",854001,"H","B",70
5288,"854001UA",854001,"U","A",30
5289,"854002HB",854002,"H","B",30
5290,"854002UA",854002,"U","A",70
5291,"855001IB",855001,"I","B",90
5292,"855001IE",855001,"I","E",10
5293,"855002HC",855002,"H","C",100
5294,"944020ID",944020,"I","D",35
5295,"944020UB",944020,"U","B",65
5296,"944022RD",944022,"R","D",100
5297,"944023IE",944023,"I","E",100
5298,"944024MC",944024,"M","C",50
5299,"944024UB",944024,"U","B",50
5300,"944027IE",944027,"I","E",60
5301,"944027MD",944027,"M","D",40
5302,"944029IE",944029,"I","E",40
5303,"944029MC",944029,"M","C",60
5304,"944031RD",944031,"R","D",100
5305,"944039IE",944039,"I","E",100
5306,"950010LA",950010,"L","A",100
5307,"950016ID",950016,"I","D",100
5308,"950017SF",950017,"S","F",100
5309,"950019SF",950019,"S","F",100
5310,"950034IB",950034,"I","B",45
5311,"950034UB",950034,"U","B",55
5312,"951012RD",951012,"R","D",100
5313,"955001IC",955001,"I","C",70
5314,"955001MD",955001,"M","D",30
5315,"955006UB",955006,"U","B",100
5316,"955009MC",955009,"M","C",100
5317,"955015ID",955015,"I","D",100
5318,"955026MC",955026,"M","C",100
5319,"955030TA",955030,"T","A",20
5320,"955030UB",955030,"U","B",80
5321,"955037IE",955037,"I","E",90
5322,"955037TA",955037,"T","A",10
5323,"955041RD",955041,"R","D",60
5324,"955041TA",955041,"T","A",40
5325,"955042HC",955042,"H","C",40
5326,"955042TA",955042,"T","A",60
5327,"956001HD",956001,"H","D",100
5328,"956003TA",956003,"T","A",30
5329,"956003UB",956003,"U","B",70
5330,"956004UB",956004,"U","B",100
5331,"956005MC",956005,"M","C",100
5332,"956007UB",956007,"U","B",100
5333,"956009HD",956009,"H","D",100
5334,"956010RC",956010,"R","C",35
5335,"956010TA",956010,"T","A",65
5336,"956013RC",956013,"R","C",85
5337,"956013UB",956013,"U","B",15
5338,"956015TA",956015,"T","A",75
5339,"956015UB",956015,"U","B",25
5340,"956016IC",956016,"I","C",60
5341,"956016TA",956016,"T","A",40
5342,"956017HC",956017,"H","C",65
5343,"956017UB",956017,"U","B",35
5344,"956018UB",956018,"U","B",100
5345,"956019HD",956019,"H","D",100
5346,"956020RD",956020,"R","D",100
5347,"956021RD",956021,"R","D",35
5348,"956021UB",956021,"U","B",65
5349,"956022HD",956022,"H","D",100
5350,"956023RC",956023,"R","C",60
5351,"956023UB",956023,"U","B",40
5352,"956024RC",956024,"R","C",20
5353,"956024UB",956024,"U","B",80
5354,"956025TA",956025,"T","A",100
5355,"956026UB",956026,"U","B",100
5356,"956027HD",956027,"H","D",100
5357,"956028MC",956028,"M","C",100
5358,"957008MC",957008,"M","C",100
5359,"957011RD",957011,"R","D",100
5360,"957012RC",957012,"R","C",100
5361,"957014RC",957014,"R","C",100
5362,"957015RD",957015,"R","D",100
5363,"957017RD",957017,"R","D",100
5364,"957018HD",957018,"H","D",70
5365,"957018IE",957018,"I","E",30
5366,"958001MD",958001,"M","D",100
5367,"958003HD",958003,"H","D",25
5368,"958003MC",958003,"M","C",75
5369,"958006HD",958006,"H","D",100
5370,"958009IC",958009,"I","C",100
5371,"958011IB",958011,"I","B",100
5372,"959001ID",959001,"I","D",65
5373,"959001SF",959001,"S","F",35
5374,"959002UB",959002,"U","B",100
5375,"959004IA",959004,"I","A",15
5376,"959004UA",959004,"U","A",85
5377,"959005RD",959005,"R","D",100
5378,"959006UA",959006,"U","A",100
5379,"959007LA",959007,"L","A",100
5380,"959008UA",959008,"U","A",100
5381,"959009LA",959009,"L","A",30
5382,"959009UB",959009,"U","B",70
5383,"959010MB",959010,"M","B",100
5384,"959011LA",959011,"L","A",100
5385,"959012IA",959012,"I","A",15
5386,"959012LA",959012,"L","A",85
5387,"959013MC",959013,"M","C",10
5388,"959013UB",959013,"U","B",90
5389,"959014LA",959014,"L","A",100
5390,"959015MB",959015,"M","B",100
5391,"959016IB",959016,"I","B",40
5392,"959016UB",959016,"U","B",60
5393,"959017IB",959017,"I","B",100
5394,"959018RC",959018,"R","C",100
5395,"959019UB",959019,"U","B",100
5396,"959020UB",959020,"U","B",100
5397,"959021SF",959021,"S","F",100
5398,"959022UA",959022,"U","A",100
5399,"959023RD",959023,"R","D",100
5400,"959024UA",959024,"U","A",100
5401,"959025LA",959025,"L","A",100
5402,"959026UB",959026,"U","B",100
5403,"959027ID",959027,"I","D",70
5404,"959027SF",959027,"S","F",30
5405,"959028MD",959028,"M","D",30
5406,"959028TA",959028,"T","A",70
5407,"9593001ID",9593001,"I","D",70
5408,"9593001LA",9593001,"L","A",30
5409,"9593002UA",9593002,"U","A",100
5410,"960001SF",960001,"S","F",80
5411,"960001UB",960001,"U","B",20
5412,"9609001LA",9609001,"L","A",30
5413,"9609001UA",9609001,"U","A",70
5414,"9609002LA",9609002,"L","A",70
5415,"9609002UA",9609002,"U","A",30
5416,"9609003HB",9609003,"H","B",60
5417,"9609003UA",9609003,"U","A",40
5418,"9609005LA",9609005,"L","A",30
5419,"9609005UA",9609005,"U","A",70
5420,"962021HD",962021,"H","D",40
5421,"962021IE",962021,"I","E",60
5422,"968013HC",968013,"H","C",100
5423,"9687001UA",9687001,"U","A",100
5424,"9687002UB",9687002,"U","B",100
5425,"9687003UA",9687003,"U","A",100
5426,"9687004HB",9687004,"H","B",100
5427,"9687005UA",9687005,"U","A",100
5428,"9687006ID",9687006,"I","D",100
5429,"9687007HA",9687007,"H","A",100
5430,"9687008HC",9687008,"H","C",100
5431,"9687009UA",9687009,"U","A",100
5432,"9687010UA",9687010,"U","A",100
5433,"9687011UA",9687011,"U","A",100
5434,"969001MC",969001,"M","C",85
5435,"969001TA",969001,"T","A",15
5436,"969004LA",969004,"L","A",100
5437,"969006MC",969006,"M","C",85
5438,"969006SF",969006,"S","F",15
5439,"969007UB",969007,"U","B",100
5440,"969008HD",969008,"H","D",100
5441,"969012TA",969012,"T","A",100
5442,"969013MD",969013,"M","D",70
5443,"969013SF",969013,"S","F",30
5444,"969014RD",969014,"R","D",100
5445,"969016LA",969016,"L","A",80
5446,"969016SF",969016,"S","F",20
5447,"969019MC",969019,"M","C",100
5448,"970004UB",970004,"U","B",100
5449,"971001HC",971001,"H","C",100
5450,"972001MC",972001,"M","C",100
5451,"972002HC",972002,"H","C",65
5452,"972002IE",972002,"I","E",35
5453,"972003MC",972003,"M","C",100
5454,"972004HC",972004,"H","C",90
5455,"972004IE",972004,"I","E",10
5456,"972005MC",972005,"M","C",60
5457,"972005TA",972005,"T","A",40
5458,"972006HD",972006,"H","D",30
5459,"972006IE",972006,"I","E",70
5460,"972008MC",972008,"M","C",75
5461,"972008RD",972008,"R","D",25
5462,"972010MC",972010,"M","C",100
5463,"972013HC",972013,"H","C",100
5464,"972014HC",972014,"H","C",100
5465,"972017HC",972017,"H","C",100
5466,"972018MC",972018,"M","C",100
5467,"972022MC",972022,"M","C",100
5468,"972026MC",972026,"M","C",100
5469,"972028MC",972028,"M","C",15
5470,"972028UB",972028,"U","B",85
5471,"972029UB",972029,"U","B",100
5472,"972033MC",972033,"M","C",15
5473,"972033UB",972033,"U","B",85
5474,"973014MC",973014,"M","C",100
5475,"974027HD",974027,"H","D",90
5476,"974027RD",974027,"R","D",10
5477,"974034HC",974034,"H","C",85
5478,"974034RD",974034,"R","D",15
5479,"974035MC",974035,"M","C",100
5480,"974037RD",974037,"R","D",100
5481,"974038MB",974038,"M","B",100
5482,"974039MB",974039,"M","B",75
5483,"974039RD",974039,"R","D",25
5484,"974040MC",974040,"M","C",100
5485,"976001IB",976001,"I","B",100
5486,"976002UB",976002,"U","B",100
5487,"976004RB",976004,"R","B",100
5488,"976005UB",976005,"U","B",100
5489,"976008MB",976008,"M","B",100
5490,"976011MD",976011,"M","D",100
5491,"976012MD",976012,"M","D",100
5492,"976013MB",976013,"M","B",100
5493,"976014MD",976014,"M","D",100
5494,"976015MC",976015,"M","C",65
5495,"976015RD",976015,"R","D",35
5496,"976016MB",976016,"M","B",100
5497,"976017MB",976017,"M","B",100
5498,"976019MD",976019,"M","D",100
5499,"977006IE",977006,"I","E",40
5500,"977006UA",977006,"U","A",60
5501,"977010ID",977010,"I","D",45
5502,"977010UB",977010,"U","B",55
5503,"977015UB",977015,"U","B",100
5504,"978001IC",978001,"I","C",100
5505,"978002UB",978002,"U","B",100
5506,"978004RC",978004,"R","C",10
5507,"978004UB",978004,"U","B",90
5508,"978006MB",978006,"M","B",100
5509,"978007MC",978007,"M","C",100
